bk	ck	命中词
03D85837FDA90BEAA8A4FF499DA72D73	6AE2F9C351CF7814A98207B5DCEB4638	学生朝
B838F259CD1E2DDC402F99DDD77EEB0A	58803FE4DF3DE5304F5C87812EC3DA9B	天安门广场
65A8ED2D4597B17736E01D9810E789AF	1172EBCFC435779FFEA2742DB22B7CBA	天安门广场
65A8ED2D4597B17736E01D9810E789AF	A89823D7D8CDEB0DAFCB84286BC30DE5	天安门广场
A223776D0642F8D3BA2C530A2D0BF62C	6086FF9CEF7118422C2B9EC3DE3088C5	学生朝
3B22BC16E25CF952A06C93F3558B170E	C8C195F3C4B5D431DA02B264ED313F82	89年6
681B4404A4B9AE6E32C49631E70C6869	7199267BF506CC6AE325661F39ED1106	天安门广场
681B4404A4B9AE6E32C49631E70C6869	8DC8101C724228BE8F6BA44EAE96EA19	天安门广场
681B4404A4B9AE6E32C49631E70C6869	AEACF01497F703DABD6F3FAB3EDAC634	北京八九年
73B650ACC7ED8DE4386D6618B2011183	2D94ED11756F2F9AF3CE73958C00B0F0	学生朝
73B650ACC7ED8DE4386D6618B2011183	D1877046596D4CA781D433E284185BA8	学生朝
99C224DE34CC71DE51A46555E6067010	113F5D4AE3EAACE41489DD79285B80E4	学生朝
24523993AA98B48DCBFCD2E4E25A5762	8A62ADBB3BA90D91AE0626E448049B67	学生朝
13FD54445EF22AAC173283AB590A1B2D	2B985AA8E6245C94B6325120A3BCD2A2	学生朝
6A7787113C0F01082E1D913BCDC85D98	63CA3E388373ACF801533AD50E4775F2	六月四号###六月四
DDD066D11218F13DAD1B376D434D48AA	A0FE9B63522DDEB517D4FBADB5D9B26D	天安门广场
DDD066D11218F13DAD1B376D434D48AA	A3F719E2492BBBC3E7AE4C71476975FE	天安门广场
483E254AB1DA78E105D109B2B810AEE9	754B6DB044A2E91A1C7BD9ECB37C0335	烧坦克
5FCD115B488578B60D6204DC274925F8	BE14E3F991A6EB753CC632C2E8C44340	6月4
3BFFA7F8CB3CBD1FD4BA7374BE11F54A	101879AB66A9E9F87207D3E0B1DBA184	学生朝
525EFE10A7C298B257E4861AA24C1079	BB6EB2FC4BCD76FD2AB716ED8BEA0D8C	学生爆
6E871EB8D921F811BC5E5C3CA46468A9	9FAF66919DB5BF44388117E18D746686	六月四日###六月四
6E871EB8D921F811BC5E5C3CA46468A9	CB5E5982D4B87C006755ED687DCB086B	学生朝
E0650E6E94055091B4277D06C0B4AFFC	E87E8DBA17E2A1A45E043BCC48671C89	当装甲车
BE66B21B4CC13B0C2ED19601484FDC05	EF7A3F44B6B588398B95AED8E99084BB	学生朝
BB026B45D4423CDA5C9329239710DC2C	DA78765F1317E38E35C0D4ACA949C146	bajiu
AEAF5D25FFFA609C7A524E3FFE27A5BA	17A76FE402C91C655A9A457287A32EE9	天安门广场
AEAF5D25FFFA609C7A524E3FFE27A5BA	AD0E4000ECE2F445A507199193DB81E3	天安门广场
131FD184AB6CF91AF4117A6E77DA9139	A02512E4769F9906A70020C42BF5FDD2	天安门广场
9E876F49AFDB5EA59F40A20EA6B55CDF	8678AC6D338B5BB5C3E378FA1AC4E4C4	6月4
A846F475A405B83CD04FCEE1ED171010	ABC68C88AE879EEE98EBA3818E4BAF9D	六月四号###六月四
44CD56B06EF8E85BAB55CD1499BD6E35	4C9BA13EEDFDFA6133FE8D6C1CF18D1E	学生朝
4F12209AA4541F2A61F5062086B38E1C	C74B708F66C27AB2402BC68A3668A0D3	学生嘲
57F1C14A3050F3D9B899D7406A192993	DD2E6A64952A72B6006464E53245E2E1	八零年代末
06B52949C5FBB48729329BF89E28CB8F	C61CCA04E3482FF4D36A1174FDD4D028	刘月肆
3856BA9FD1D892C66128CDEB54BDD69B	C5C0CFAE8E3720322074D765D1675418	学生朝
3FF015F443BA32EF787A40FBCC9D5287	94FAB4CA4154DAB5FA62997C38C1F4F7	天安门广场
1B230EDCACDBA76B4C4779155DF4BE8A	ECAE63593B849DF7936D7700BB4E0B4C	学生嘲
BE5ED043D57EEBEFB9931E19AFBAA92F	49C6AB1C61D16CC6319AEC03E4C35389	学生嘲
19A6E0F8D45B0A873E994C5FBACD63BC	B6244DF78D884CB021D48F03AB9CF428	天安门广场
34DBE6DE7513C77D8911FBD0085CB221	54F1CF1D85E659769E29DC45E5086DED	天安门广场
AFF938F27E669DECCAC412A70202D019	9119B12FD7842C7CCC27FD078367AEFC	6月4
78D7216DE38551A6871DAF9F1349F4D8	4A61A4B4FD39A3E3A8E63BA32DE69C27	天安门广场
78D7216DE38551A6871DAF9F1349F4D8	907F97FB0C4223955267DAC204797FED	6月4
78D7216DE38551A6871DAF9F1349F4D8	F0C9E15E4B024CAD1A5B147E62120679	天安门广场
F7A57E57BB9CF407CDA95CF881CC231B	7108C866C15E1034A69FB486EE020CB9	天安门广场
F7A57E57BB9CF407CDA95CF881CC231B	76FEC012F625D60DB738DDEADE9695C1	89年6
F7A57E57BB9CF407CDA95CF881CC231B	D66A90DB3F6E11D4B61FB30CF99A7F49	6月4
CFAC7628A1413A392656B0F629CD6C7C	F3F7BEB72C4E0D5AC0FA395254D8DB46	六月四号###六月四
01BA4923023140CFA1958B1849E71F37	86E942340656BA0C63FEE1BA9C8AC267	部队哗变
CF5DEA656767C58F3743774139AFCB3F	216239EF32A3594CF039FD95E76C4DC7	烧坦克
92BD0B928CA69763B94117331DAE999C	7185ED74002CEAF699371161D8231580	闹学潮
FA1F55CFD0D29D0E1DA545E20F0544ED	58165D66DC6227A3696CD1B00D6C9C1C	学生朝
6A11B4B1808F56423ADD6D8292DBFDCC	6DAECC1DACCBE451D85B9E20784BC752	部队哗变
D2F3723C33FE488D0D521095E55C126D	3829398C81D75F93DCD731CBAC97ED98	天安门广场
D2F3723C33FE488D0D521095E55C126D	4316C859B4BAC175730ABFE6EFD48403	天安门广场
D2F3723C33FE488D0D521095E55C126D	4B8E67C89A246B7081D6234813E518EE	天安门广场
D2F3723C33FE488D0D521095E55C126D	51A803A8D63C1AD6D97D823DDB25E8CD	天安门广场
D2F3723C33FE488D0D521095E55C126D	5B07A3E0518323AFB8440ABD9695E5C2	天安门广场
D2F3723C33FE488D0D521095E55C126D	5FEF76E41471E049526EC698A9B773F3	天安门广场
D2F3723C33FE488D0D521095E55C126D	765F87878831A1591555D744DAD8E1EA	天安门广场
D2F3723C33FE488D0D521095E55C126D	AE1733DAAA564CC6B52DCD488A0EBDF6	天安门广场
D2F3723C33FE488D0D521095E55C126D	B98D109E8A65CEA57A2A2557BB446D0A	天安门广场
924D928C2C11909CB2683B0BB75AB77C	F258CC23EFE5BC5A1A687505951B2E4B	当装甲车
AEE15128C5EB1435BE0C69ADB1C37272	050A5719AA971CBCEFB9CA93512D284B	天安门广场
AEE15128C5EB1435BE0C69ADB1C37272	E1EC75CD0FB49E82D20F48A48C9801F0	6月4
54626D702E60AD5F1F22B0618851AEA4	326D0F00807D54F0260B5AF05569C782	6月4
54626D702E60AD5F1F22B0618851AEA4	F64110B15739EAAA1624B31A2B80E019	6月4
D44A0174A27D36081F166CEA24AAAA3A	93100D6BA5A27F34B2C0D669E508A1E4	学生朝
FBAFCB34EBB1A053D076E9CF577ACE31	2C633371569CC7B683851595A7745C9E	北京戒严
347D4BF22E1B859A23BEC749C3503AC2	A7DFB5CD289E38E39ABBE170FC39A1CC	烧坦克
F0D9370D53538461EE2D2A8112D596F3	90BE3BA16F8F464C0FA05D1C536BCB8B	天安门广场
0335E78FAF37DE0E9D0C27E421E5B9EB	2A28B0B1E1EE3D60C5ECE597180C9C47	六月四日###六月四
0335E78FAF37DE0E9D0C27E421E5B9EB	FD9CF5BB524107C3F24F5D5510436FBB	六月四日###六月四
761ED940C5D0ADFFCB8F667C87D7B5F0	032E26CE805A98B462755E17E0291C9F	6月4
4FDCDAED76E7EF6E33D2E6FCC4E23977	A36062B5B3E6B5070EE96D5386AB5B65	天安门广场
4E4D6517C9C2A14C2B76DC2141F53039	AACD34D130348CFBDEEBBC4C434F808A	6月4
4E4D6517C9C2A14C2B76DC2141F53039	AF35F5A9A74758882474BC34CFEF253B	6月4
2C62C09FEAA4AC9667CFEADB02425FD3	12B287E1C4486B53917D2BAF79FF3F74	六月四日###六月四
53CA0C05C232AF9F3677A8279DD49A38	F5A217FCD1C9053888421FD4C92A41E2	天安门广场
B750BB814E6FFE611E36B8BAA983A0B5	95840A83B5072E63980CE1280D356ACF	天安门广场
440A6C424B5A7E4364095579586E8D86	C87C5923EA90EE0AE52E1412252300AD	六月四日###六月四
65F805457E2F00289A00AF6A1177F316	F00726478E8C766E5789F723BBF7D4E1	学生朝
AACF89337BE6A21E0FC8CB64B447B0CE	FB5B215619B4DD7D89779C5EDE8ACFBD	六月四日###六月四
9E6622958F258AA2B64E39B3D7E88F64	3A6A56088E48E224BB66A584CD8012D8	天安门广场
9E6622958F258AA2B64E39B3D7E88F64	7472A6D26BCF26A82FACBAD303D6C86B	天安门广场
9E6622958F258AA2B64E39B3D7E88F64	7F0837A10173523CCE997E2B4BC43239	天安门广场
5F814638B97B0A660167CF6DE849BD1E	403B5EE822E6F5759F5172CFDE479F72	马英九
5F814638B97B0A660167CF6DE849BD1E	D3B0E9A2C31FA6C0A9FE4F698F3B58F4	六月四日###六月四
95DDED48016DB9367A288F8A710C31FB	E974C98119C4F29C9257AFD06FFAD222	当装甲车
11F3716BB20227C21FD20B86A17C43C2	DCC5B9289276D462EB50469AA85508D0	学生朝
ED793C1B3387A39B9C07AE5BD111990B	0A52495F5DF550243384A61A37D1AEA8	六月四
ED793C1B3387A39B9C07AE5BD111990B	AE605BF1A745F42DCACA7151077217D1	学生爆
BE5CC5A3AB28C6FDE03445F5CF5B4C42	05BFAAF713F75B03DE4206AC7AE31777	蛙哈哈
BE5CC5A3AB28C6FDE03445F5CF5B4C42	C91365E08BA3DC6BDEC826F933725C62	学生爆
BE5CC5A3AB28C6FDE03445F5CF5B4C42	F8546E9DFC308010162756609487F6DA	蛙哈哈
E3895602E1807DCB72BFD387C1E06108	C5C04A99C3FF9F94A6D507D2F4AC1EB2	天安门广场
3028C370800D459E9A27F5D30AA9B2D5	2A73827FD96AF3F8B13F48DCCDB76934	学生朝
E98B390F50F7FDB3CD22D43672ADB0D3	C36072784635C9E500673EBFD9DD7344	6月4
600FB0E3163205F4F633C5F4727A2EFA	09C198A707BB6F6A0E9A2CE956B228A2	六月四日###六月四
1E2A98588FD0518D41EBC567197C85C8	C0F2A09DB5663DAF561E08AC10164936	天安门广场
E239043F9E8CA60D63CCC12BE0A8E26B	17B427A67EFEBB70417B093D824D5FD0	学生朝
D8091C0E2F13B06F4F83ECA077524BB1	E06EF743A04EC96F9EF66303C36A50BA	学生爆
F7927309047F1030C9508C7782210BC9	156E288A3FAD3502A72C881B3A6BEEEF	八jiu
F7927309047F1030C9508C7782210BC9	3F75E761DED7AB625D304103FA972988	八jiu
F7927309047F1030C9508C7782210BC9	6AD599B1185F6E5E8CA659D54B064BE5	八jiu
F7927309047F1030C9508C7782210BC9	A42921165DED24446E1D09DD5AABE746	八jiu
1EDBCCD33DA09535638F40E05C928EDD	78A0EAED44409D166F54D52FACDF45AC	当装甲车
4969C00D6641F373A2E634FDDEB6F338	84292FD622F2D1B1779852ABD00DBD1C	烧坦克
8A870B5CA4BCE80D3A2C6AD3C4DE38F9	785319E506119072F54D28A14FE7E938	学生朝
8A870B5CA4BCE80D3A2C6AD3C4DE38F9	FB278F05FA6F98B49DDC1F29A3B80E05	学生朝
A367E5E7E8B240AA3BFEA4BEBC0146FA	AABF725D0B4F8270850D9B276DCC7F29	学生朝
A367E5E7E8B240AA3BFEA4BEBC0146FA	EA1C1B0933223C4FDD9DFB31DDD33160	学生朝
6C0CE9A4CBF265E04F314F552461D776	5CE27A6C408B283A6B12AC815047660E	学生爆
8AC762FD9D48D5BAF87B23CCC497EDEE	EBAC76A7454D863E0259408CC8E7D648	部队哗变
9881CF90E27E2D89ACA2603D1CBE5BD9	6497360462C9604E546DA6E27EF035F5	天安门广场
9881CF90E27E2D89ACA2603D1CBE5BD9	653D14E2933678275048D2F4AD2EC6AA	天安门广场
3380469006269E2960BDDC84665C159F	0CAADAAFD2F0940A1304EFD5EDFE3696	6月4
3380469006269E2960BDDC84665C159F	372A9866C50F097F6307DAE41A8E1E7B	6月4
437D991D1DBFA9267FA40BE3CDADA301	82655E2F2B48E254B390147E1CBDCB02	天安门广场
3D9F0BB8A815172C54388897FC28782D	D7B0DDEB1B7764FEE7BEAC047A45A772	天安门广场
A713F69C995C07D2810488170AF4E71B	622D155C65DD7473F21A60C751150635	天安门广场
51E50C9D61A20605D30DF30C67319EED	D38AA759B42CA6A87EF90281E486E55D	蛙哈哈
29A09727C7A3A29ED396BFEC78A2F76F	0BCAE89FFFB30DA914AE4207D24BBDCF	天安门广场
29A09727C7A3A29ED396BFEC78A2F76F	9FA2FA497D258D124E5C97F029093CEE	天安门广场
29A09727C7A3A29ED396BFEC78A2F76F	BFE9555F6D1CA765DFCA15E29084E423	天安门广场
58676A3F3C3FA17F45BF3E6D38669729	E44D0B0D29970959C7F68BEA1F22FE7A	天安门广场
04796A3F452C8377684F1F6CEEF714D5	BF0F4ECB3F1E5C74F4550EAC8C90F0ED	天安门广场
EC8A1503F400F1DF3C19C5BBF6A4DC42	16C31B6BE269F23AE0E275E8DF565AF0	学生朝
A36F6EAED804E831B98ADEDD092E8F91	67F9AB11C9406369DAB24450CDB18550	64影片
0BB5A307F5DA61A6755E98F894A3C1C9	4D7953D4A9898B0F4D6E6811A1679A93	6月4
9757A6E52E3B5A3740F37B8D989E2E42	EA41386303AB98F00BA2CC5E9DA8CF11	学生潮
2117E3874F0F09C0DC972377EB7416AA	53B8A55FD525522C75A4FAF316253C10	天安门广场
BB7FAC98DB43E886154FDAB9DE2581D1	0FFBE651B88774B256EAE4A2062A2DCD	学生嘲
15738ABD4CD82877E1C94D9820316B82	F34B01E5BE96B01966AA0A0CCE5E5B0B	学生爆
79CBA11759E68D4477ADDE6ADC52B92A	064EF0BC7E4ECDC6171FDB53176163E9	江太子
79CBA11759E68D4477ADDE6ADC52B92A	A47E256B59F7B3B4B9E01A887BBAEB63	江太子
79CBA11759E68D4477ADDE6ADC52B92A	C54D46995567EF2B56583F27C49B2DA3	江太子
3550F84F0C537D64A6385464022B038C	FB6C358CDF76A1C814FAAACC8A49086B	学生嘲
89B9BA279A7371F4FA1E95D1118A6EFF	7F374B3214A5D13F81FECE5BEE7BB7A0	学生朝
51E2C45AB7DEBA5A5EE4365F115A3D2C	0F19E8CA867A8E00E5E025C1D9CF9C86	邓老二
60A1C0C7FEFFB3F2495443706B4FB1F5	54CC4AB1E07FD7513C223E2DF80E4FAB	晓波走了
80BD4997C68FA333E287B0F17A671D9B	ADDE3C4D23C59E1FE7A191BC74A43442	学生朝
EC928FE42F507BFCE32B1F26E049F96D	88BEEBAFE8D7F2551F4A84CF3CD53D2C	学生朝
AAA12AB7A607232389DAFCD27D427CCA	5CB2D0B805C11525392A64C130A4A1C3	学生潮
32181ED0574E4802343116E7249E7061	20B167D66EA253C16BFD65EB8CE610CE	学生爆
32181ED0574E4802343116E7249E7061	FBCCD46BF01E36261B6DDB5CB7A3BED8	学生朝
31AC6D44263DE99229EEF313E26AC0F3	6DB151C63304699576B92810635F296A	学生朝
31AC6D44263DE99229EEF313E26AC0F3	B0BC49BE696C6206344A8DFF6FF81CF7	学生朝
98E5672E76E28905949D135909FDB454	A078CCAA7BDC02A8DA717A309733ECEA	6月4
FABAEACD2A2A8FBCF1F3CC3541499FCB	7D5435FD40AAE9452BB13BCCAF5579AF	学生爆
29A3F5724998544E97AFBC1678BB1417	29EADFBAD3A327DCD06446FCA66AED68	天安门广场
7E96FDF1FA17308ACF3FA20367D03533	29DE9D2028180DA6466E0F3937417E98	挡装甲车
E7203B45D2EDD080454F50CA5C4CDA5D	288549D8B94F558C90487885390021E3	天安门广场
0210AD1DDDF3FAE59188818EB9C1B5BA	BC8F6EC6EE56F89025CA6AE8D3A45F7D	天安门广场
066EFA3B0300C25E46BC48ACC8883DD4	898F2A1AA641007D32E5677AD120011E	学生爆
65312CA706153EBA6AD47249BFB17C5A	6F83924EEEBB1AF55F15DDCF97E8C5B1	六月四日###六月四
7072C3BD5C7A2A713428B85EA70FC3E3	A90D989C444CD8FD02B6A30FC8480A6F	当装甲车
6A965C2D7DF33910660908FAF30D8507	8AB829FF4F9AE6B7A8BF65547B8555DD	天安门广场
60834ADB2A126B8CAD639025A3D2034A	2F692BC607F3357B63CC6C31B6E934B2	广场学生
5EC29A99A2201E2379E1BE25018B03E9	55167CF4914C906EEB6176BF01DADFCE	学生嘲
5EC29A99A2201E2379E1BE25018B03E9	D6D78E422444152FA8CDD524D1CA2BB1	学生爆
20FD2591912CFCAA0873BC6977D7EB2D	FB3EC028F80A782E5D98749E18E0CD07	六月四日###六月四
4290740F008874066193B9C3F1DF7F2F	54BE8A4F131DC749F7E1ABDB562BA8CF	天安门广场
4290740F008874066193B9C3F1DF7F2F	A7B2337AA47FAE0D7C67622313BDDDC7	天安门广场
4290740F008874066193B9C3F1DF7F2F	AA172541102408708840FDF1E4FFDB8D	天安门广场
4290740F008874066193B9C3F1DF7F2F	D07840E911ECA32ADC195EC5D1CEFFFF	天安门广场
4290740F008874066193B9C3F1DF7F2F	F9CD53EC96E58E59D988B48234EE78E9	天安门广场
35EFB6E3F2C663C404158DC519E15A7C	2F35ACFFFCDA806DD7EF3731EF4F7827	当装甲车
35EFB6E3F2C663C404158DC519E15A7C	682482CE42BF19D8FFB57D7D68F92138	当装甲车
35EFB6E3F2C663C404158DC519E15A7C	73DA19CE75C100D6904C992B1B111538	当装甲车
ECE3A86BE67CEBCF5EBFB28D11D7D874	30BD15D526BE8598A2D98B2864446A1E	六月四日###六月四
F588CD630BDC769698DE10347F4AA85D	BE435E6A2DB2CA43FC2FF43F03D9FDCC	6月4
A97964E471E0209F728022D73AA589DE	3150E5F21554030232F60A198060964E	6月4
A97964E471E0209F728022D73AA589DE	ACCB6B8C39A8479C9E72FE389AD961E2	6月4
A97964E471E0209F728022D73AA589DE	D0C5860A480CBD104ED3CF78DF428A02	6月4
59AFAD5DED930736C7B0BC48E83342B0	F648DE87A65D69E69A594346DA11F5B7	坦克压死
A263A8A0AF4F6DAF7848D0FA46C1CD80	7D8271AF3D7911BB4584E328F1EC44CA	天安门广场
07B2FAD513E927183AA6208D474AB1EE	AD7B3527A04FA21E6D82923D6D2FDEBD	天安门广场
07B2FAD513E927183AA6208D474AB1EE	E3CD688AF8EEC8BCAB217D366F92C384	天安门广场
C47D26E7055BE8F257F53E936219D121	99F26376852532D1841BAC9A10BCD0BE	六三日
F47199374CD03259E3FF63710DAF5ADD	06AC7BFE2F168ADF8D3F3DBC3FBBB509	6月4
F47199374CD03259E3FF63710DAF5ADD	56701B27178C527B16A14A803AE576DE	89年6
F47199374CD03259E3FF63710DAF5ADD	6B9DB4EC84ED6B9C3118B59C378F5EF5	6月4
1ED5A586D2F2EF2304B50726227E9A70	F9E36AC1FAD73E58CEB993A9957DB461	六月四日###六月四
652A434120201C5461CCA512D08346A3	8514640A8568D475229734A739E22D98	学生潮
722AC6636750A5CAFF3D7A68400D18C2	7208750FF59A60B8A9C72C90C7A9D521	学生朝
3405B916D22463ECC49A9B32B86ACC88	0EC2DA3BDDE36FA4E2C6D1D0C753A18F	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	37BF19CF13FE46EC09705EECCDD44726	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	4E238FF01662D8C5403D3C9ACE3F2E6A	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	4F5B5C66E0007C4C4386C91C29DF049F	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	5AFE926D08D07908BDEA52AE3B0D7728	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	5C02EF85A75CEB897DDBFEC952FFD79D	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	6014F52C82A9ED238F354F0B41173DE0	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	62AC2A7B1367EDD84EA0655495786172	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	65BB70454873318821F95E577CFA84BE	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	84026E063318EF02678F22632DC7FEFE	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	8C88D626EF9B4EA9409CEDF184F890BE	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	934CFCB099B2706F08DB1653EFF19321	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	B4EF71E42CC9618216D94E2CE9989F62	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	BE35E9E6A92DD4419E78305C9668ACF2	学生朝
3405B916D22463ECC49A9B32B86ACC88	C68EC6E518AF6D958321AA8DBA018FC0	六月四日###六月四
3405B916D22463ECC49A9B32B86ACC88	EE6E8832E2413DDF2BCA9850341A0063	六月四日###六月四
3B276F926BCCDAA6389CCE0DF9512ED8	28A4420AA529A3DD4CFCDD4D7A2A7206	64武装
3B276F926BCCDAA6389CCE0DF9512ED8	292170231487B628A7F3A66E6A066169	64武装
4F598A7FDE09C886136D71472A554A55	090B79B77B6EF4EB071D0940F50824B3	当装甲车
E40E5AF4A3AAD6E224C5AB3C72ACAAD0	003982386F178B7813ABC8B15D0F720C	天安门广场
C3D9B49C680AB0E9EEA69A1DEB78A54F	D12F2DF4359A358C03B1BBC1F2E9F07B	天安门广场
8F8A989D248A577AA8F33F76613AA3E0	ED621A686B55AACDDD91A5EB4D01462E	天安门广场
82004AFCC6A42CFCC7C7F15464BF6E6E	7AED1BEC4680B70722FBDB661DE6BEBE	天安门广场
CF20D78E3C9804C14CA9625F0CAE3BF8	42CB4AF91F47C329FB1A59B0A5185AEA	学生朝
CF20D78E3C9804C14CA9625F0CAE3BF8	75572C7244373F546975B4E37DBD8A5C	学生朝
B00A998E578F136FB9D9AAB386CC90C6	B9A16F7083CA31A89AE4C601026D934A	学生朝
B4F50A69CACA765B159F386AD3F32C69	57517A0A72A69E57BB5E3D1082AAA828	6月4
3B6F7B19826449E339A30DEB2A9B58B6	0DF80CC06553FD6BF31A455AF3950504	88b坦克
3B6F7B19826449E339A30DEB2A9B58B6	346467F8A6835B0D96F7323B30F6DE65	88b坦克
3B6F7B19826449E339A30DEB2A9B58B6	8C2FF514E562D16A7F91ED221E35F141	64坦克
3B6F7B19826449E339A30DEB2A9B58B6	EBD665D5E90E2E219233ECC37B367365	坦克压死
134517C7E62ED61586AA7B31217A1D15	6B9FC06F730CCD1644EEB3D42C6C7B36	当装甲车
134517C7E62ED61586AA7B31217A1D15	A8743E1EEFEC417DA7B7FD6C9ADAE9E0	当装甲车
40B1BE3DB306E8AFBBF081089641196F	36A148B93D702C25F6118B866E76BB99	八jiu
40B1BE3DB306E8AFBBF081089641196F	390E74FC8B4B1508412A29E1D2E8E05F	八jiu
40B1BE3DB306E8AFBBF081089641196F	88CCA6F03EF4796BF9A7274F4FF9EE77	八jiu
40B1BE3DB306E8AFBBF081089641196F	F51F8507CAA01FCCED610EC2A60BD295	八jiu
C720A7A5E645CAEDF130F1E3B8727C4C	5A35FD7DCC16D9385961C36CD8874AD3	六和四
89EC24C63A8BC87A208173391121F8F6	8777F51B7C161A95DCCBA00394CE649D	学生嘲
2255CB59D89ACBD4F25B2D92623A4B35	AD09C097C551048D133573474715A03B	六月四号###六月四
F92A789B8867A2E049778258EC560E3C	680E6E8D85014231E6E3B36A5216922B	6月4
271EC317E59F352231B71FD0E6A41C52	4C1D39D26077D8A3E1030C3BE1B6577D	6月4
53BC26CA7A825BB79C904D924782AA66	665A47A8640B99A093B3E5FA566D97F1	86年学运
53BC26CA7A825BB79C904D924782AA66	BCF74FAAD07E4B51246421AFE4757C4C	学生嘲
3966ED62EF6AD0A2C5055EA13BE10B3C	8430DD33DA10A4BAD89FC3EDDD38D627	学生朝
88BC32E792421195310BCCC7855EB9EE	4688375A5CB5069325B180C9341BF811	邓老二
A86E9CBADDB666D2D5E23A492470E5D1	6ECF538F163046C3A4DBEE5DBDBDF92E	天安门广场
066FD520B6B8072604C6159C3045CC26	0EF87B5F32695C2115A70CE97B98C38A	xxx89
6E10EDFDC7A1B674477B0D2A7E0CB223	59CB4F2C5D9346B8289443D534837A44	学生朝
134CC1B47657218546440998A217249D	82D47EF52CB24B3E6BDFF912020B97DE	甜按门
FE7A259024FB5D129AC194CEB6ABACC0	FAF2E444D7C48AEC2CFF0A04C7275C2F	学生嘲
66F1C6CB6535E9696E2ECBE58B0E36E9	D054B869401D82486FBBA882497ADBD5	学生爆
D788D7328E0A2A45E61C023B3228C38E	05F3A0BB67E53166E22FB706D7F2FB7E	89年6
87325574D368A1D64EB1E63C09D1BADA	DFE15BD166C75122DC7136856B331259	学生朝
8BD3C93CF6D43E9EF02093A659CA9B0F	7849DFB69A0440E7272251005DC9D206	六月四号###六月四
8BD3C93CF6D43E9EF02093A659CA9B0F	B4563A010A61B6C58977F8F2EFE95603	六月四号###六月四
8BD3C93CF6D43E9EF02093A659CA9B0F	D2FB9EB8DE99207ECE732E19E5950A2A	六月四号###六月四
106352CBBD61363433B94C492D4D7240	B11529CB64E07ADD2A50D6CDA6769BB7	学生朝
4DA40F68650A1E4174B1B80BDC5D3194	5C74055403B7A7562CF4BF177742CF47	学生朝
BC09B8CCEB4F29383DA6198331FA0D13	9E1E010FAC0981C4B4E411FEE4618E65	学生朝
AC6B2D42622635F94DE2A0F17D21508E	C6C8B4F86316F773B18FE6C8B85F554D	89年6
9584E55EFD9DCE264FDA0EE18AC4BDB2	CBD7E7266F789706A742A111FFEB1457	学生嘲
CF9C3DCB73B310B8D1624C92280BF463	681FDB73D33400E7ADCE74569B1F54FD	学生朝
370F3A4992462D0776892429A98C8EFF	25F6AA63931F4E726387A5AB13783F1B	六月四日###六月四
13537B0E529C816BD017EE7052A6515D	5342C97E66B057809466BA37109F5C71	学生动乱
13537B0E529C816BD017EE7052A6515D	53CF4DBF550ADEF01299551281F47B9C	学生动乱
13537B0E529C816BD017EE7052A6515D	76C4000C1920F254534C31E2161693E5	学生动乱
13537B0E529C816BD017EE7052A6515D	FA16A7363C9ACBAA3A8BE4EFE3F6DD8B	学生动乱
F15C5857B5F0E60DC9DDA2F9297C37A6	B6EE227F3AE537F11317A4B0B47DD8FD	6月4
A6CC707E6341A4E4F16780DC0E09C0A3	84C3827F166B7BCFA33A5498B68B6B97	六三日
1A26A140DCD5A98915A40F394AA6042C	9D7A427CD0DC05E7FE75922C63B0DE3E	学生朝
6C0110533BC187DCC7A6AA15831B84D6	7862CD8672775BD2FD750209ACFF48BD	学生朝
256A49DF892D7F4BDB2207575767686E	E16770B8275D1DEBCCE65D34F2903A38	6月4
3F40323D6AA6CC34A97C9A7D15D831B8	2360A089C7E85598FDA01B00A50908BC	六月四
E245F368C647EB332A6D3A8428991EFD	C85A3B6EF3F198117C8D499438CB7A9B	学生朝
BEF4E685F327516A6322077707E2E4E9	D379B7A781FFA24FAFA80B4AF2128C26	学生朝
66C66BBC6ACFEB3B0AAC2926A9DE4646	C5E4D05EF1CA1D61148F546EFC50881B	89年6
BEF73A3E1036F5C1A7FA3872F28251B8	2CA512173A213929928B0E04251502E4	64武装
BEF73A3E1036F5C1A7FA3872F28251B8	9E61D5A4C17228821D81A9414612189C	六和四
F23F69A87B41E24646CD00D5CDA4DA87	F38D488922C0A9514A006F50C13E9E23	当装甲车
A083BDFFCF84CF6944AA2C69BC59DD24	4121FBD2E642C4D8621A1D7C11B85A83	六月四日###六月四
B339FE842BF2D67005408EDB8A13D78F	61A452516727C14B2BBF51041C4664D6	中国暴乱
EB51151445DFB9CB048540E045C9F644	9C8786B7312CAF22FE541A85878E1955	邓老二
